ID_REF,VALUE,Ratio,Flagged?,INV_VALUE
YPR119W,0.40243,0.39588,FALSE,-0.40243
YDL155W,0.16566,0.68288,FALSE,-0.16566
YLR210W,-0.02285,1.05402,FALSE,0.02285
YPR120C,-0.02604,1.06179,TRUE,0.02604
YGR109C,0.0629,0.86516,TRUE,-0.0629
YGR167W,-0.09641,1.24857,FALSE,0.09641
YLR117C,0.09958,0.7951,FALSE,-0.09958
YGL215W,0.00601,0.98625,FALSE,-0.00601
YMR199W,0.09269,0.80782,FALSE,-0.09269
YPL256C,0.49518,0.31976,FALSE,-0.49518
YAL040C,0.01937,0.95637,FALSE,-0.01937
YOR250C,0.11244,0.7719,FALSE,-0.11244
YMR012W,-0.00665,1.01543,FALSE,0.00665
YBR109C,-0.08743,1.22302,FALSE,0.08743
YFR014C,-0.13331,1.35928,FALSE,0.13331
YOL016C,-0.0921,1.23622,FALSE,0.0921
YML057W,-0.20404,1.59971,FALSE,0.20404
YLR433C,0.01143,0.97403,FALSE,-0.01143
YKL190W,-0.01943,1.04575,FALSE,0.01943
YAL058W,TRUE,,,
YNL225C,0.21856,0.60456,FALSE,-0.21856
YBR155W,0.09039,0.8121,FALSE,-0.09039
YPR105C,0.02004,0.9549,FALSE,-0.02004
YNL051W,-0.07875,1.1988,FALSE,0.07875
YGL005C,-0.11924,1.31595,FALSE,0.11924
YLL050C,-0.12856,1.3445,FALSE,0.12856
E. coli control,0.0824,0.82719,FALSE,-0.0824
Human Control,-0.04489,1.10889,FALSE,0.04489
Lambda Control,0.02565,0.94264,FALSE,-0.02565
Phi174 Control,-0.10012,1.25928,FALSE,0.10012
Yeast Control,-0.037,1.08893,FALSE,0.037
YDL145C,-0.01029,1.02399,FALSE,0.01029
YBR003W,-0.00605,1.01404,FALSE,0.00605
YNR041C,0.01096,0.97508,FALSE,-0.01096
YOL096C,-0.04899,1.11941,FALSE,0.04899
YDR204W,-0.06863,1.1712,FALSE,0.06863
YML110C,-0.20579,1.60615,FALSE,0.20579
YGR255C,-0.14666,1.40172,FALSE,0.14666
YBL045C,-0.02025,1.04774,FALSE,0.02025
YNL336W,-0.08457,1.21499,FALSE,0.08457
YNR075W,0.03675,0.91886,FALSE,-0.03675
YGL263W,-0.03362,1.0805,TRUE,0.03362
YBR302C,0.04936,0.89257,FALSE,-0.04936
YML132W,-0.03749,1.09015,FALSE,0.03749
YFL062W,-0.08709,1.22205,FALSE,0.08709
YJR161C,-0.06016,1.14857,FALSE,0.06016
YGR295C,-0.13498,1.36451,FALSE,0.13498
YDL248W,TRUE,,,
YHL048W,-0.10073,1.26104,FALSE,0.10073
YKL219W,-0.02895,1.06893,FALSE,0.02895
YOR316C,0.10946,0.77722,FALSE,-0.10946
YPL172C,0.14576,0.71489,FALSE,-0.14576
YPL132W,0.04261,0.90655,FALSE,-0.04261
YLR038C,-0.03976,1.09587,FALSE,0.03976
YGL191W,-0.16414,1.45927,FALSE,0.16414
YML129C,-0.05356,1.13125,FALSE,0.05356
YER141W,-0.02459,1.05825,FALSE,0.02459
YLL009C,-0.07463,1.1875,FALSE,0.07463
YGR062C,0.13481,0.73314,FALSE,-0.13481
YLL018C-A,0.01303,0.97044,FALSE,-0.01303
YDR231C,0.08565,0.82101,FALSE,-0.08565
YGL187C,-0.14419,1.39378,FALSE,0.14419
YNL052W,0.01288,0.97079,FALSE,-0.01288
YIL111W,-0.30681,2.02678,FALSE,0.30681
YHR051W,-0.12665,1.33861,FALSE,0.12665
YMR256C,-0.16401,1.45883,FALSE,0.16401
YLR395C,-0.10786,1.28191,FALSE,0.10786
YDL067C,-0.01292,1.03021,FALSE,0.01292
YOR303W,-0.02565,1.06083,FALSE,0.02565
YJR109C,-0.24027,1.73889,FALSE,0.24027
YDR155C,0.03404,0.92462,FALSE,-0.03404
YHR057C,-0.03557,1.08535,FALSE,0.03557
YML078W,-0.02715,1.06452,FALSE,0.02715
YCR069W,-0.07625,1.19192,FALSE,0.07625
YDR304C,-0.10198,1.26467,FALSE,0.10198
YLR216C,-0.18448,1.52926,FALSE,0.18448
YJR032W,-0.01843,1.04334,FALSE,0.01843
YNR028W,0.15836,0.69444,FALSE,-0.15836
YJL172W,0.03812,0.91596,FALSE,-0.03812
YNL130C,0.02347,0.94739,FALSE,-0.02347
YOR100C,-0.00861,1.02003,FALSE,0.00861
YDL142C,0.02159,0.9515,FALSE,-0.02159
YGR189C,0.02414,0.94594,FALSE,-0.02414
YGR218W,-0.04553,1.11052,FALSE,0.04553
YLR429W,-0.0007,1.00161,FALSE,0.0007
YHR146W,0.21809,0.60522,FALSE,-0.21809
YLR213C,0.10552,0.7843,FALSE,-0.10552
YOR031W,0.10026,0.79386,FALSE,-0.10026
YNL027W,0.06138,0.8682,FALSE,-0.06138
YGL238W,0.12736,0.74584,FALSE,-0.12736
YNR010W,-0.13881,1.37661,FALSE,0.13881
YKL049C,0.02045,0.954,FALSE,-0.02045
YLR087C,0.06577,0.85947,FALSE,-0.06577
YBR036C,-0.08699,1.22176,FALSE,0.08699
YOL007C,0.53122,0.29429,FALSE,-0.53122
YNL232W,0.13824,0.72738,FALSE,-0.13824
YCR086W,0.04449,0.90264,FALSE,-0.04449
YIL132C,0.1705,0.6753,FALSE,-0.1705
YMR048W,0.1435,0.71861,FALSE,-0.1435
YPL200W,0.07942,0.83288,FALSE,-0.07942
YLR380W,0.17071,0.67498,FALSE,-0.17071
YPR030W,-0.08368,1.21249,FALSE,0.08368
YBR158W,-0.34526,2.21443,FALSE,0.34526
YIL036W,-0.09144,1.23435,FALSE,0.09144
YLR394W,-0.0265,1.06292,TRUE,0.0265
YDR256C,-0.05153,1.12598,FALSE,0.05153
YMR094W,-0.05052,1.12335,FALSE,0.05052
YMR078C,0.21165,0.61426,FALSE,-0.21165
YPL018W,0.08945,0.81386,FALSE,-0.08945
YPR135W,0.17014,0.67587,FALSE,-0.17014
YHR191C,0.00721,0.98354,FALSE,-0.00721
YDR151C,0.00864,0.98031,FALSE,-0.00864
YKL139W,0.06691,0.85721,FALSE,-0.06691
YJL006C,0.1306,0.74029,FALSE,-0.1306
YML112W,0.02247,0.94958,FALSE,-0.02247
YMR180C,-0.01588,1.03724,FALSE,0.01588
YHR109W,-0.01004,1.02339,FALSE,0.01004
YBR291C,0.04226,0.90727,FALSE,-0.04226
YPR124W,0.39922,0.39883,FALSE,-0.39922
YHR175W,0.16572,0.68278,FALSE,-0.16572
YLR411W,-0.10599,1.27641,FALSE,0.10599
YCR054C,-0.01573,1.03689,FALSE,0.01573
YOL145C,0.0494,0.89249,FALSE,-0.0494
YLR286C,-0.02124,1.05013,FALSE,0.02124
YDR371W,-0.11579,1.30554,FALSE,0.11579
YGR088W,-0.15738,1.43674,FALSE,0.15738
YMR264W,0.02256,0.94938,FALSE,-0.02256
YHR053C,0.101,0.79249,FALSE,-0.101
YHR055C,0.08972,0.81336,FALSE,-0.08972
YGL166W,-0.05744,1.14141,FALSE,0.05744
YEL027W,0.01287,0.9708,FALSE,-0.01287
YPL177C,-0.30011,1.99576,FALSE,0.30011
YMR240C,-0.0767,1.19316,FALSE,0.0767
YNL286W,-0.04743,1.1154,FALSE,0.04743
YCR068W,0.0491,0.89309,FALSE,-0.0491
YOL082W,-0.20842,1.61593,FALSE,0.20842
YPR049C,-0.05051,1.12334,FALSE,0.05051
YCL007C,-0.08873,1.22667,FALSE,0.08873
YGL027C,0.1823,0.6572,FALSE,-0.1823
YCR017C,-0.02624,1.06228,FALSE,0.02624
YKL096W,0.26374,0.54483,FALSE,-0.26374
YKL097W-A,0.05975,0.87147,FALSE,-0.05975
YML054C,-0.18077,1.51626,FALSE,0.18077
YNL111C,-0.0642,1.1593,FALSE,0.0642
YJR048W,-0.0909,1.23281,FALSE,0.0909
YOR037W,-0.04526,1.10984,FALSE,0.04526
YAL039C,-0.17122,1.48326,FALSE,0.17122
YEL039C,-0.01999,1.04712,FALSE,0.01999
YBR112C,0.10184,0.79098,FALSE,-0.10184
YDL117W,0.06825,0.85458,FALSE,-0.06825
YJL005W,-0.10485,1.27305,FALSE,0.10485
YAL012W,-0.074,1.18577,FALSE,0.074
YGR155W,-0.02052,1.04839,FALSE,0.02052
YOR065W,-0.06892,1.17199,FALSE,0.06892
YKL087C,0.07407,0.84319,FALSE,-0.07407
YDR016C,0.03999,0.91204,FALSE,-0.03999
YKR083C,0.1824,0.65705,FALSE,-0.1824
YML070W,-0.12359,1.32919,FALSE,0.12359
YFL053W,-0.1812,1.51776,FALSE,0.1812
YIR027C,-0.1124,1.29538,FALSE,0.1124
YIR029W,-0.05272,1.12908,FALSE,0.05272
YIR032C,0.03767,0.91691,FALSE,-0.03767
YIR028W,-0.14,1.38039,FALSE,0.14
YJR152W,-0.1845,1.52932,FALSE,0.1845
YIR031C,-0.17032,1.48019,FALSE,0.17032
YKR034W,-0.0167,1.0392,FALSE,0.0167
YIR023W,-0.0264,1.06268,FALSE,0.0264
YNL314W,0.11326,0.77043,FALSE,-0.11326
YGR113W,0.1519,0.70486,FALSE,-0.1519
YJR150C,0.0038,0.9913,TRUE,-0.0038
YLR037C,-0.0021,1.00484,FALSE,0.0021
YBR301W,0.04902,0.89327,FALSE,-0.04902
YJR151C,-0.01451,1.03398,FALSE,0.01451
YHR028C,-0.00498,1.01153,FALSE,0.00498
YML113W,0.04042,0.91114,FALSE,-0.04042
YGR092W,-0.16407,1.45903,FALSE,0.16407
YPR111W,0.0267,0.94037,FALSE,-0.0267
YDR052C,0.03839,0.91539,FALSE,-0.03839
YPL119C,0.08746,0.81761,FALSE,-0.08746
YDL031W,0.22745,0.59231,FALSE,-0.22745
YNL112W,0.25809,0.55196,FALSE,-0.25809
YGL078C,0.12321,0.753,FALSE,-0.12321
YOR046C,-0.06001,1.14818,FALSE,0.06001
YNR038W,-0.07552,1.18993,FALSE,0.07552
YKR024C,0.24991,0.56246,FALSE,-0.24991
YHR169W,0.22813,0.59138,FALSE,-0.22813
YLR276C,0.02606,0.94177,FALSE,-0.02606
YKL149C,-0.01336,1.03125,FALSE,0.01336
YCL016C,0.04796,0.89545,FALSE,-0.04796
YHR144C,0.08829,0.81604,FALSE,-0.08829
YIR030C,-0.02884,1.06867,FALSE,0.02884
YOR180C,-0.07625,1.19192,FALSE,0.07625
YOL149W,0.16853,0.67837,FALSE,-0.16853
YNL118C,0.10225,0.79022,FALSE,-0.10225
YPL194W,-0.09268,1.23789,FALSE,0.09268
YER143W,-0.14058,1.38224,FALSE,0.14058
YOR163W,-0.07866,1.19857,FALSE,0.07866
YOL053C-A,-0.38359,2.41873,FALSE,0.38359
YMR173W,-0.64393,4.40489,FALSE,0.64393
YOR204W,0.17017,0.67582,FALSE,-0.17017
YHR019C,-0.08223,1.20845,FALSE,0.08223
YFL001W,-0.01596,1.03744,FALSE,0.01596
YBR163W,0.00034,0.99922,FALSE,-0.00034
YAL013W,0.10447,0.7862,FALSE,-0.10447
YBR201W,-0.07262,1.18199,FALSE,0.07262
YIL049W,0.26261,0.54625,FALSE,-0.26261
YOR030W,0.0669,0.85723,FALSE,-0.0669
YMR238W,-0.10153,1.26337,FALSE,0.10153
YOR236W,0.08514,0.82198,FALSE,-0.08514
YOR245C,0.02403,0.94617,FALSE,-0.02403
YDL160C,0.1399,0.7246,FALSE,-0.1399
YMR316W,-0.18332,1.52516,FALSE,0.18332
YOR080W,-0.04735,1.1152,FALSE,0.04735
YDL024C,-0.16814,1.47278,FALSE,0.16814
YHR011W,-0.06364,1.1578,FALSE,0.06364
YPR082C,0.17642,0.66616,TRUE,-0.17642
YLR348C,0.19644,0.63615,FALSE,-0.19644
YKR035W-A,-0.04342,1.10516,FALSE,0.04342
YKL002W,-0.07253,1.18176,FALSE,0.07253
YGR227W,0.11902,0.7603,FALSE,-0.11902
YPL049C,0.06527,0.86046,FALSE,-0.06527
YDR480W,-0.33678,2.17162,FALSE,0.33678
YPL266W,0.04748,0.89644,FALSE,-0.04748
YDR263C,-0.12244,1.32567,FALSE,0.12244
YLR129W,0.08376,0.82459,FALSE,-0.08376
YPL265W,0.06949,0.85213,FALSE,-0.06949
YOL021C,0.14965,0.70852,FALSE,-0.14965
YDR403W,-0.0465,1.11301,FALSE,0.0465
YDR402C,0.0077,0.98242,FALSE,-0.0077
YIR004W,0.05061,0.89,FALSE,-0.05061
YDL174C,-0.05916,1.14595,FALSE,0.05916
YDL178W,-0.05048,1.12327,FALSE,0.05048
YEL071W,-0.16838,1.47361,FALSE,0.16838
YER179W,-0.18514,1.53157,FALSE,0.18514
YHR164C,0.05173,0.88771,TRUE,-0.05173
YIL150C,0.11791,0.76223,FALSE,-0.11791
YER166W,0.09086,0.81122,FALSE,-0.09086
YDR093W,0.08167,0.82857,FALSE,-0.08167
YMR162C,0.02077,0.9533,FALSE,-0.02077
YOR005C,-0.00038,1.00087,FALSE,0.00038
YLL001W,-0.16539,1.46349,FALSE,0.16539
YKL213C,-0.03153,1.07529,FALSE,0.03153
YDR069C,-0.10625,1.27717,FALSE,0.10625
YGL240W,0.16995,0.67616,TRUE,-0.16995
YHR044C,-0.11192,1.29396,FALSE,0.11192
YHR043C,-0.22296,1.67092,FALSE,0.22296
YNL001W,-0.03124,1.07459,FALSE,0.03124
YDR273W,0.04974,0.89179,FALSE,-0.04974
YDR141C,0.07524,0.84093,FALSE,-0.07524
YML071C,-0.00077,1.00178,FALSE,0.00077
YDR068W,-0.07153,1.17905,FALSE,0.07153
YDR440W,0.18595,0.6517,FALSE,-0.18595
YIL010W,-0.37225,2.35642,FALSE,0.37225
YER088C,0.07795,0.83569,FALSE,-0.07795
YJL090C,0.00037,0.99915,FALSE,-0.00037
YPR175W,0.11392,0.76928,FALSE,-0.11392
YBR278W,0.03417,0.92433,FALSE,-0.03417
YDR121W,0.04974,0.89178,FALSE,-0.04974
YKL191W,0.18735,0.64961,FALSE,-0.18735
YLR172C,0.05457,0.88192,FALSE,-0.05457
YDR294C,-0.16325,1.45631,FALSE,0.16325
YPR183W,0.04203,0.90775,FALSE,-0.04203
YDR284C,-0.04563,1.11079,FALSE,0.04563
YLL018C,-0.00746,1.01734,FALSE,0.00746
YKR071C,0.00775,0.98231,FALSE,-0.00775
YIL003W,0.00897,0.97955,FALSE,-0.00897
YLL008W,0.10949,0.77717,FALSE,-0.10949
YAL026C,0.1718,0.67328,FALSE,-0.1718
YER124C,-0.10044,1.26019,FALSE,0.10044
YHR143W,0.13318,0.7359,FALSE,-0.13318
YOR264W,0.29435,0.50776,FALSE,-0.29435
YNR067C,0.44004,0.36304,FALSE,-0.44004
YMR276W,-0.07221,1.18088,FALSE,0.07221
YNL258C,-0.0425,1.10282,FALSE,0.0425
YPR017C,0.13999,0.72445,FALSE,-0.13999
YGL043W,-0.01584,1.03714,FALSE,0.01584
YBR180W,0.03351,0.92574,FALSE,-0.03351
YDL101C,0.13148,0.73879,FALSE,-0.13148
YGL061C,0.07907,0.83355,FALSE,-0.07907
YBR208C,-0.19247,1.55766,FALSE,0.19247
YHL016C,-0.01631,1.03826,FALSE,0.01631
YML080W,0.16957,0.67675,FALSE,-0.16957
YBR252W,0.2911,0.51157,FALSE,-0.2911
YKR054C,0.07836,0.83492,FALSE,-0.07836
YDR424C,0.03587,0.92073,FALSE,-0.03587
YHR068W,0.13969,0.72495,FALSE,-0.13969
YPR023C,-0.05983,1.14769,FALSE,0.05983
YKL204W,-0.06592,1.1639,FALSE,0.06592
YKL172W,0.10361,0.78776,FALSE,-0.10361
YDR206W,-0.04146,1.10018,FALSE,0.04146
YLR284C,-0.08636,1.21999,FALSE,0.08636
YAL059W,0.09837,0.79732,FALSE,-0.09837
YEL030W,-0.05221,1.12775,FALSE,0.05221
YDR446W,-0.25892,1.81518,FALSE,0.25892
YHR021W-A,0.0934,0.80649,TRUE,-0.0934
YBL043W,0.10694,0.78174,FALSE,-0.10694
YHR132C,-0.12823,1.34349,FALSE,0.12823
YBL001C,-0.02028,1.04781,FALSE,0.02028
YMR128W,-0.10392,1.27035,FALSE,0.10392
YJR137C,-0.28713,1.93701,FALSE,0.28713
YDR125C,-0.67012,4.67867,FALSE,0.67012
YLR390W,0.10216,0.79039,FALSE,-0.10216
YBR065C,-0.05693,1.14006,FALSE,0.05693
YBL101C,-0.32448,2.11097,FALSE,0.32448
YLR228C,0.00879,0.97995,FALSE,-0.00879
YPL021W,-0.01985,1.04676,FALSE,0.01985
YJL201W,-0.12878,1.34516,FALSE,0.12878
YJR106W,-0.00239,1.00553,TRUE,0.00239
YHL030W,-0.02068,1.04876,FALSE,0.02068
YOR092W,0.01126,0.97441,FALSE,-0.01126
YLR436C,0.16412,0.68529,FALSE,-0.16412
YBR176W,0.05887,0.87323,FALSE,-0.05887
YER176W,0.04624,0.89901,FALSE,-0.04624
YBR078W,-0.00417,1.00965,FALSE,0.00417
YHL043W,0.04959,0.8921,FALSE,-0.04959
YIL146C,-0.04589,1.11146,FALSE,0.04589
YLR299W,-0.12034,1.31928,FALSE,0.12034
YNR030W,-0.04968,1.12118,FALSE,0.04968
YKR076W,-0.522,3.32659,FALSE,0.522
YMR062C,-0.34174,2.19655,FALSE,0.34174
YMR176W,-0.15767,1.43769,FALSE,0.15767
YLR443W,-0.02589,1.06142,FALSE,0.02589
YBR076W,0.15223,0.70433,TRUE,-0.15223
YKR004C,0.02008,0.95482,FALSE,-0.02008
YFR027W,0.09171,0.80964,TRUE,-0.09171
YGL222C,-0.03484,1.08353,FALSE,0.03484
YER035W,-0.09781,1.25258,FALSE,0.09781
YBL047C,-0.17134,1.48369,FALSE,0.17134
YAL003W,0.12784,0.745,FALSE,-0.12784
YOR144C,0.13395,0.7346,FALSE,-0.13395
YMR212C,0.04007,0.91187,FALSE,-0.04007
YLR114C,0.04501,0.90155,FALSE,-0.04501
YOR133W,0.12908,0.74289,FALSE,-0.12908
YDR385W,0.09966,0.79495,FALSE,-0.09966
YPL037C,0.04174,0.90835,FALSE,-0.04174
YHR193C,-0.05904,1.14563,FALSE,0.05904
YNL327W,0.6796,0.20912,FALSE,-0.6796
YBR177C,-0.10651,1.27794,FALSE,0.10651
YDR147W,0.08829,0.81604,FALSE,-0.08829
YNL230C,-0.09356,1.24039,FALSE,0.09356
YPL046C,0.05842,0.87414,TRUE,-0.05842
YKL048C,0.14156,0.72183,FALSE,-0.14156
YJL196C,0.62138,0.23912,FALSE,-0.62138
YGR200C,0.0204,0.95411,FALSE,-0.0204
YPL086C,0.0821,0.82776,FALSE,-0.0821
YPL101W,0.47585,0.33431,TRUE,-0.47585
YMR312W,-0.01732,1.04068,FALSE,0.01732
YLR186W,0.29628,0.5055,FALSE,-0.29628
YGL200C,0.16754,0.67992,FALSE,-0.16754
YFL048C,-0.08092,1.2048,FALSE,0.08092
YLR083C,0.20062,0.63006,FALSE,-0.20062
empty,1.3012,0.04998,TRUE,-1.3012
YDR040C,-0.09365,1.24066,FALSE,0.09365
YDR039C,-0.02934,1.06988,FALSE,0.02934
YDR038C,-0.03488,1.08364,FALSE,0.03488
YOL158C,0.03311,0.9266,FALSE,-0.03311
YNL084C,0.00055,0.99873,FALSE,-0.00055
YGR254W,0.11694,0.76394,FALSE,-0.11694
YHR174W,0.14396,0.71787,FALSE,-0.14396
YBR247C,0.09438,0.80468,FALSE,-0.09438
YDL161W,-0.15305,1.42251,FALSE,0.15305
YLR206W,-0.11236,1.29527,FALSE,0.11236
YJR125C,-0.17209,1.48626,FALSE,0.17209
YLL038C,0.19685,0.63555,FALSE,-0.19685
YFL024C,0.02797,0.93762,FALSE,-0.02797
YIL005W,-0.01447,1.03388,FALSE,0.01447
YHR123W,0.04806,0.89524,FALSE,-0.04806
YMR049C,0.10368,0.78762,FALSE,-0.10368
YDR414C,0.06654,0.85794,FALSE,-0.06654
YBL040C,-0.07287,1.18269,FALSE,0.07287
YLR246W,0.03182,0.92935,FALSE,-0.03182
YGR175C,0.02288,0.94868,FALSE,-0.02288
YPL028W,0.04229,0.90721,FALSE,-0.04229
YHR007C,0.11707,0.76371,FALSE,-0.11707
YMR208W,0.05443,0.8822,FALSE,-0.05443
YML126C,-0.03075,1.07337,FALSE,0.03075
YMR202W,0.00102,0.99764,FALSE,-0.00102
YJL167W,-0.16189,1.45174,FALSE,0.16189
YNL280C,-0.1939,1.5628,FALSE,0.1939
YGR060W,0.04328,0.90515,FALSE,-0.04328
YGL001C,-0.14148,1.38509,FALSE,0.14148
YLR100W,0.04939,0.8925,FALSE,-0.04939
YER044C,-0.01965,1.04628,FALSE,0.01965
YLR056W,0.2872,0.51618,FALSE,-0.2872
YGL012W,0.26013,0.54938,FALSE,-0.26013
YMR015C,-0.00153,1.00353,FALSE,0.00153
YML008C,0.06158,0.86781,FALSE,-0.06158
YHR072W,0.00465,0.98934,FALSE,-0.00465
YMR220W,-0.00641,1.01487,FALSE,0.00641
YHR190W,-0.05882,1.14504,FALSE,0.05882
YML130C,0.00357,0.99182,FALSE,-0.00357
YAR002C-A,0.0403,0.91138,FALSE,-0.0403
YAL007C,0.1262,0.74783,FALSE,-0.1262
YDL018C,0.14869,0.71008,FALSE,-0.14869
YOR016C,0.05238,0.88637,FALSE,-0.05238
YHR110W,-0.28193,1.91393,FALSE,0.28193
YGL002W,-0.05622,1.13819,FALSE,0.05622
YOR393W,0.11925,0.75989,FALSE,-0.11925
YPL281C,0.13285,0.73646,FALSE,-0.13285
YCR075C,0.13002,0.74128,FALSE,-0.13002
YGR029W,-0.06585,1.16373,FALSE,0.06585
YGL054C,-0.08955,1.22899,FALSE,0.08955
YPR037C,-0.02187,1.05165,FALSE,0.02187
YML012W,0.1232,0.753,FALSE,-0.1232
YGR284C,-0.11468,1.3022,FALSE,0.11468
YML067C,0.0025,0.99426,FALSE,-0.0025
YAL042W,0.06237,0.86622,FALSE,-0.06237
YOR244W,-0.03403,1.08151,FALSE,0.03403
YNL125C,-0.02,1.04713,FALSE,0.02
YMR219W,0.04963,0.89201,FALSE,-0.04963
YDR363W,0.17204,0.67292,FALSE,-0.17204
YHR154W,0.48656,0.32617,FALSE,-0.48656
YGR098C,0.1168,0.76419,FALSE,-0.1168
YJR017C,0.09545,0.80269,FALSE,-0.09545
YLR233C,0.07036,0.85043,FALSE,-0.07036
YLR318W,-0.18498,1.53103,FALSE,0.18498
YIL009C-A,-0.38611,2.4328,FALSE,0.38611
YDR518W,-0.03298,1.07889,FALSE,0.03298
YLR300W,0.14095,0.72286,FALSE,-0.14095
YDR261C,-0.00913,1.02124,FALSE,0.00913
YOR033C,0.14412,0.7176,FALSE,-0.14412
YJL085W,-0.07651,1.19266,FALSE,0.07651
YBR102C,-0.01949,1.0459,FALSE,0.01949
YOR317W,-0.27883,1.90031,FALSE,0.27883
YER015W,-0.03631,1.08719,FALSE,0.03631
YIL009W,0.1018,0.79104,FALSE,-0.1018
YMR246W,0.10881,0.77838,FALSE,-0.10881
YFR019W,-0.11302,1.29724,FALSE,0.11302
YDL045C,-0.08976,1.22958,FALSE,0.08976
YDR021W,0.03096,0.93119,FALSE,-0.03096
YNL023C,0.14526,0.71572,FALSE,-0.14526
YDL166C,0.15557,0.69893,FALSE,-0.15557
YJL157C,-0.60125,3.99252,FALSE,0.60125
YMR052W,0.01243,0.97179,FALSE,-0.01243
YKL182W,-0.13105,1.35223,FALSE,0.13105
YPL231W,0.02875,0.93595,FALSE,-0.02875
YBR041W,-0.04876,1.11881,FALSE,0.04876
YBR222C,-0.0073,1.01695,FALSE,0.0073
YER183C,0.08701,0.81845,FALSE,-0.08701
YKL060C,0.10411,0.78685,FALSE,-0.10411
YLR377C,0.10416,0.78675,FALSE,-0.10416
YJL155C,-0.18203,1.52066,FALSE,0.18203
YMR277W,-0.06673,1.16609,FALSE,0.06673
YPR062W,-0.03225,1.07709,FALSE,0.03225
YER056C,0.23314,0.5846,FALSE,-0.23314
YER060W,0.28292,0.52129,FALSE,-0.28292
YER060w-A,0.02757,0.9385,FALSE,-0.02757
YOR388C,-0.00578,1.01339,FALSE,0.00578
YCR034W,0.14178,0.72147,FALSE,-0.14178
YCR028C,0.05805,0.87488,FALSE,-0.05805
YMR058W,0.28185,0.52258,FALSE,-0.28185
YMR319C,0.01669,0.96229,FALSE,-0.01669
YFL041W,0.0999,0.7945,FALSE,-0.0999
YPR104C,0.05249,0.88615,FALSE,-0.05249
YBR040W,-1.77162,59.10509,FALSE,1.77162
YCR089W,-1.41689,26.11494,FALSE,1.41689
YNL325C,-0.04998,1.12197,FALSE,0.04998
YHR038W,0.13203,0.73786,FALSE,-0.13203
YDR130C,-0.00762,1.01771,FALSE,0.00762
YJR093C,-0.03295,1.07882,FALSE,0.03295
YER032W,0.22379,0.59733,FALSE,-0.22379
YIL065C,-0.16709,1.46922,FALSE,0.16709
YDR534C,-2,100,FALSE,2
YOR382W,0.01487,0.96635,FALSE,-0.01487
YOR383C,0.09803,0.79795,FALSE,-0.09803
YIL131C,0.23162,0.58666,FALSE,-0.23162
YNL068C,2,0.01,FALSE,-2
YLR342W,0.08297,0.8261,FALSE,-0.08297
YMR306W,0.01787,0.95969,FALSE,-0.01787
YAR050W,-0.2443,1.75511,FALSE,0.2443
YKR102W,-0.07171,1.17953,FALSE,0.07171
YHR211W,-0.16311,1.45583,FALSE,0.16311
YER108C,0.06056,0.86984,FALSE,-0.06056
YER109C,0.01239,0.97187,FALSE,-0.01239
YAL063C,-0.01417,1.03318,FALSE,0.01417
YAL064W,0.19758,0.63449,TRUE,-0.19758
YBR008C,0.01427,0.96767,FALSE,-0.01427
YIL134W,0.08012,0.83154,FALSE,-0.08012
YIL098C,-0.00584,1.01354,FALSE,0.00584
YDR236C,-0.02983,1.0711,FALSE,0.02983
YMR020W,-0.14571,1.39866,FALSE,0.14571
YBL013W,0.01713,0.96134,FALSE,-0.01713
YDR110W,0.11108,0.77432,FALSE,-0.11108
YNL256W,0.12372,0.7521,FALSE,-0.12372
YGR267C,-0.05135,1.12551,FALSE,0.05135
YMR113W,-0.14384,1.39266,FALSE,0.14384
YKR009C,-0.0213,1.05026,FALSE,0.0213
YNL135C,-0.07799,1.19672,FALSE,0.07799
YDR519W,-0.13956,1.37899,FALSE,0.13956
YML074C,0.13603,0.73109,FALSE,-0.13603
YLR449W,0.16878,0.67799,FALSE,-0.16878
YLL043W,0.05977,0.87143,FALSE,-0.05977
YLR214W,0.2405,0.57477,FALSE,-0.2405
YKL220C,-0.1013,1.2627,FALSE,0.1013
YOR381W,0.03818,0.91584,FALSE,-0.03818
YNR060W,0.51144,0.30801,FALSE,-0.51144
YOR384W,0.08289,0.82624,FALSE,-0.08289
YLL051C,-0.00735,1.01706,FALSE,0.00735
YOL152W,-0.21833,1.6532,FALSE,0.21833
YCL026C-A,0.0009,0.99793,FALSE,-0.0009
YDR373W,-0.12666,1.33862,FALSE,0.12666
YLR060W,-0.0167,1.0392,FALSE,0.0167
YFL022C,0.0104,0.97634,FALSE,-0.0104
YJL221C,-0.01797,1.04224,FALSE,0.01797
YBR207W,0.13344,0.73546,FALSE,-0.13344
YER145C,0.411,0.38815,FALSE,-0.411
YBL042C,-0.00109,1.00252,FALSE,0.00109
YPL262W,-0.15491,1.42861,FALSE,0.15491
YAL036C,0.11541,0.76663,FALSE,-0.11541
YAL035W,0.10208,0.79053,FALSE,-0.10208
YAL008W,-0.05136,1.12554,TRUE,0.05136
YAL034C,-0.03031,1.07228,FALSE,0.03031
YAL031C,-0.04409,1.10685,FALSE,0.04409
YAL022C,0.04398,0.9037,FALSE,-0.04398
YAL019W,0.08688,0.81868,FALSE,-0.08688
YAL017W,0.1878,0.64894,FALSE,-0.1878
YNR002C,-0.19138,1.55375,FALSE,0.19138
YHR128W,0.19519,0.63798,FALSE,-0.19519
YBR021W,-0.07081,1.1771,FALSE,0.07081
YCL027W,-1.24734,17.67435,FALSE,1.24734
